CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.6,879.0,1.0,495.0,75.0,1147.0,73.0,753.0,623.0,3.3,44.6,0.3499
0.6,967.0,2.9,646.0,49.0,1117.0,47.0,1552.0,579.0,15.7,80.5,1.4236
3.8,1369.0,18.1,1242.0,310.0,476.0,145.0,1669.0,1306.0,16.4,53.2,0.9826
2.0,1189.0,9.7,965.0,239.0,670.0,87.0,1533.0,1060.0,26.5,44.9,1.5278
2.4,1166.0,8.9,935.0,357.0,756.0,114.0,1301.0,1135.0,16.5,55.3,1.0267
0.6,897.0,4.5,738.0,72.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668
0.3,716.0,0.7,461.0,9.0,1795.0,16.0,1235.0,350.0,19.5,46.3,1.0363
2.1527495439145157,1583.0,37.9,1726.0,246.8967349054159,404.0,113.09125081011017,2316.0,1818.0,15.8,71.7,1.278
2.1527495439145157,1053.0,9.3,953.0,246.8967349054159,988.0,113.09125081011017,1483.0,758.0,27.0,22.2,0.7805
0.6,919.0,1.8,571.0,54.0,1017.0,44.0,1082.0,521.0,13.5,63.8,0.9801
2.9,1099.8331664998332,10.08310532754978,939.1533755978201,254.0,835.4936047158269,187.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,1111.0,7.8,890.0,246.8967349054159,871.0,113.09125081011017,1658.0,1047.0,14.5,67.3,1.1054
2.1527495439145157,831.0,1.6,557.0,246.8967349054159,1480.0,113.09125081011017,1257.0,401.0,7.4,85.2,0.8808
1.2,1010.0,7.1,860.0,118.0,768.0,62.0,1450.0,1212.0,20.2,65.8,1.535
4.4,1337.0,19.2,1275.0,745.0,525.0,145.0,1655.0,1548.0,14.3,66.1,1.0711
1.1,812.0,2.5,621.0,152.0,1143.0,110.0,669.0,529.0,0.3,31.9,0.2031
2.6,1523.0,21.0,1324.0,620.0,451.0,137.0,1776.0,1502.0,12.8,71.8,1.0551
8.0,1723.0,44.9,1869.0,737.0,359.0,121.0,2563.0,1919.0,21.8,65.3,1.6889
2.1527495439145157,1060.0,5.8,805.0,246.8967349054159,964.0,113.09125081011017,1418.0,1089.0,13.4,54.2,0.8319
2.3,1173.0,14.4,1130.0,208.0,648.0,120.0,1885.0,1401.0,23.2,43.9,1.2344
3.2,1190.0,16.8,1203.0,118.0,658.0,119.0,1967.0,1056.0,25.4,43.2,1.3805
1.0,1053.0,4.3,727.0,137.0,789.0,100.0,1081.0,610.0,17.1,35.8,0.6944
1.1,1032.0,6.3,826.0,58.0,781.0,60.0,1627.0,1075.0,25.0,49.2,1.5418
5.0,1440.0,30.2,1556.0,310.0,517.0,142.0,2530.0,1561.0,22.9,52.4,1.4442
0.3,831.0,2.6,626.0,22.0,1126.0,33.0,1406.0,484.0,22.4,49.7,1.3333
1.0,1053.0,7.0,859.0,399.0,810.0,186.0,1008.0,1346.0,5.3,50.5,0.453
1.7,971.0,4.6,741.0,231.0,901.0,145.0,864.0,771.0,2.9,42.8,0.3276
4.0,1325.0,18.9,1266.0,477.0,926.0,188.0,1441.0,1543.0,32.4,19.8,0.9484
0.7,821.0,3.9,706.0,36.0,1021.0,58.0,1360.0,674.0,23.7,37.3,1.076
0.7,820.0,4.1,716.0,246.8967349054159,994.0,113.09125081011017,1380.0,933.0,20.4,42.6,1.0083
1.4,941.0,5.4,782.0,110.0,1102.0,83.0,1328.0,668.0,18.3,32.3,0.676
3.5,1310.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351
2.7,1099.8331664998332,10.08310532754978,939.1533755978201,418.0,835.4936047158269,185.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.6,861.0,1.2,518.0,246.8967349054159,1141.0,113.09125081011017,738.0,482.0,3.9,39.9,0.325
1.1,1099.8331664998332,10.08310532754978,939.1533755978201,115.0,835.4936047158269,91.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,997.0,6.2,823.0,246.8967349054159,804.0,113.09125081011017,1395.0,894.0,18.1,68.5,1.4067
4.4,1408.0,24.3,1412.0,811.0,484.0,192.0,1608.0,2056.0,11.7,55.7,0.763
2.0,1093.0,10.1,981.0,166.0,666.0,82.0,1676.0,733.0,32.7,33.0,1.5987
4.5,1407.0,21.5,1339.0,992.0,531.0,225.0,1584.0,1533.0,7.7,72.5,0.7666
1.7,1054.0,10.2,985.0,108.0,735.0,104.0,1742.0,940.0,33.7,33.4,1.7186
0.6,937.0,3.8,698.0,42.0,1039.0,64.0,1382.0,768.0,20.1,42.0,0.9763
2.1527495439145157,1071.0,10.1,982.0,246.8967349054159,649.0,113.09125081011017,1557.0,1099.0,28.1,40.4,1.512
0.3,916.0,4.2,720.0,188.0,912.0,126.0,922.0,707.0,4.8,49.7,0.4305
1.7,1149.0,8.4,917.0,126.0,616.0,106.0,1293.0,773.0,19.9,34.1,0.782
2.1527495439145157,1118.0,9.8,970.0,246.8967349054159,837.0,113.09125081011017,1705.0,1019.0,13.4,67.4,1.0292
3.0,1458.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516
1.2,873.0,2.6,629.0,122.0,1049.0,87.0,817.0,467.0,4.4,43.7,0.3688
2.2,1154.0,7.8,891.0,304.0,697.0,166.0,1197.0,1079.0,6.5,74.7,0.7248
0.9,1207.0,7.1,861.0,336.0,649.0,168.0,1217.0,1181.0,13.2,55.6,0.8412
0.8,931.0,1.9,580.0,246.8967349054159,983.0,113.09125081011017,863.0,487.0,5.6,52.9,0.4855
1.7,1040.0,11.2,1022.0,115.0,826.0,98.0,1747.0,812.0,31.8,25.6,1.1868
0.6,790.0,0.6,455.0,246.8967349054159,1376.0,113.09125081011017,751.0,336.0,1.6,52.9,0.3692
1.4,1065.0,9.1,942.0,106.0,890.0,68.0,1576.0,1067.0,16.0,47.4,0.8564
2.1527495439145157,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.0,895.0,2.9,648.0,135.0,1001.0,100.0,875.0,839.0,4.4,53.1,0.4484
2.1527495439145157,1024.0,3.1,658.0,246.8967349054159,1175.0,113.09125081011017,1417.0,682.0,13.5,63.9,0.9809
2.1527495439145157,930.0,3.1,660.0,246.8967349054159,925.0,113.09125081011017,1321.0,838.0,20.9,62.2,1.5182
2.1527495439145157,838.0,3.7,693.0,62.0,995.0,60.0,1371.0,704.0,21.4,40.3,1.0157
2.1527495439145157,806.0,1.5,544.0,246.8967349054159,1429.0,113.09125081011017,1290.0,449.0,9.5,79.7,0.9489
4.7,1565.0,21.0,1324.0,320.0,695.0,159.0,1872.0,1688.0,17.9,28.2,0.5741
2.8,1193.0,15.4,1160.0,231.0,630.0,153.0,1927.0,1281.0,24.4,45.5,1.3721
3.2,1339.0,13.3,1094.0,568.0,509.0,200.0,1376.0,1634.0,19.3,34.7,0.7681
2.6,1095.0,12.5,1067.0,389.0,702.0,133.0,1152.0,1216.0,17.8,23.6,0.4766
2.1,1118.0,6.4,830.0,295.0,765.0,130.0,1058.0,1313.0,5.7,59.9,0.5523
2.3,1137.0,10.2,985.0,171.0,858.0,118.0,1607.0,1045.0,19.4,42.6,0.9485
1.4,970.0,3.4,677.0,166.0,888.0,113.0,931.0,613.0,21.1,23.7,0.5875
0.5,822.0,2.4,612.0,246.8967349054159,1094.0,113.09125081011017,1254.0,594.0,21.8,51.4,1.3272
2.1527495439145157,1092.0,8.3,911.0,246.8967349054159,735.0,113.09125081011017,1506.0,1052.0,22.0,59.8,1.562
2.6,695.0,4.0,711.0,204.0,1193.0,110.0,739.0,645.0,12.8,14.8,0.218
1.2,982.0,6.7,844.0,52.0,835.0,71.0,1567.0,638.0,33.9,32.3,1.6809
2.1527495439145157,1146.0,14.0,1118.0,246.8967349054159,695.0,113.09125081011017,1534.0,1174.0,19.2,46.3,1.0158
3.7,1184.0,15.0,1148.0,496.0,651.0,174.0,1178.0,1389.0,2.2,58.1,0.4218
0.5,884.0,1.6,556.0,73.0,965.0,54.0,1135.0,708.0,12.9,72.7,1.076
3.1,1295.0,13.2,1090.0,459.0,553.0,155.0,1479.0,1441.0,14.3,61.2,0.9941
1.7,1047.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,10.1,66.9,0.8248
3.5,1266.0,15.0,1149.0,559.0,528.0,255.0,1435.0,1370.0,6.1,74.0,0.7025
1.0,835.0,5.4,785.0,148.0,989.0,56.0,1224.0,780.0,12.2,63.2,0.8964
1.5,942.0,3.7,696.0,203.0,920.0,124.0,912.0,682.0,8.8,45.0,0.5114
1.8,925.0,7.2,866.0,328.0,2542.0,122.0,1013.0,916.0,14.4,30.2,0.4911
1.0,940.0,3.2,664.0,70.0,1290.0,79.0,1232.0,646.0,8.6,57.8,0.6488
1.6,1013.0,8.1,905.0,246.8967349054159,816.0,113.09125081011017,1201.0,923.0,11.0,58.8,0.7705
2.1527495439145157,987.0,5.5,790.0,246.8967349054159,838.0,113.09125081011017,1608.0,830.0,25.4,52.7,1.6867
0.7,894.0,1.3,524.0,246.8967349054159,1557.0,113.09125081011017,1095.0,397.0,10.1,47.8,0.5913
1.2,1197.0,4.7,750.0,89.0,1337.0,96.0,1393.0,949.0,11.2,59.2,0.7848
3.3,1133.0,9.8,971.0,357.0,683.0,172.0,1059.0,1332.0,7.8,41.3,0.4389
1.0,934.0,7.5,878.0,40.0,940.0,54.0,1644.0,847.0,22.5,49.0,1.3151
5.7,1673.0,27.2,1484.0,649.0,397.0,196.0,2008.0,1812.0,19.4,56.3,1.25
1.7,1050.0,10.9,1011.0,96.0,836.0,89.0,1739.0,1161.0,25.3,40.7,1.291
1.5,1019.0,8.3,913.0,78.0,840.0,94.0,1428.0,759.0,36.9,17.2,1.0576
2.1527495439145157,1034.0,3.5,684.0,246.8967349054159,1110.0,113.09125081011017,1423.0,813.0,13.7,64.8,1.0135
0.4,876.0,2.3,605.0,29.0,1144.0,40.0,1432.0,456.0,27.4,42.2,1.5177
2.1,1014.0,10.9,1012.0,156.0,795.0,125.0,1548.0,851.0,34.4,19.9,1.0647
1.5,1071.0,7.6,882.0,154.0,745.0,68.0,1431.0,962.0,25.0,49.1,1.5295
2.5,948.0,11.1,1017.0,389.0,1065.0,147.0,1077.0,929.0,17.3,20.4,0.4011
1.9,998.0,8.5,920.0,241.0,802.0,103.0,1365.0,1042.0,16.6,51.3,0.9634
1.9,1010.0,10.8,1006.0,102.0,779.0,100.0,1589.0,1000.0,24.5,35.7,1.0807
1.5,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.4,906.0,7.7,885.0,246.8967349054159,872.0,113.09125081011017,1304.0,912.0,13.5,59.4,0.9176
2.9,1228.0,16.1,1184.0,309.0,657.0,151.0,1724.0,1089.0,32.9,27.7,1.3622
2.1527495439145157,1099.0,10.4,993.0,246.8967349054159,711.0,113.09125081011017,1507.0,1129.0,21.5,46.7,1.1837
5.7,1515.0,19.9,1295.0,754.0,435.0,233.0,1615.0,1871.0,14.9,47.6,0.8003
3.9,1380.0,22.3,1359.0,239.0,538.0,120.0,2337.0,1617.0,26.6,51.2,1.7565
1.5,979.0,8.3,910.0,123.0,1028.0,92.0,1396.0,788.0,24.2,21.7,0.6451
2.2,1376.0,9.2,948.0,172.0,1092.0,122.0,1584.0,1203.0,11.0,60.0,0.7867
4.3,1373.0,22.5,1364.0,282.0,597.0,184.0,2005.0,1745.0,33.7,22.6,1.1658
0.8,936.0,4.9,757.0,40.0,1007.0,52.0,1459.0,523.0,35.8,22.4,1.2933
2.9,1314.0,19.0,1267.0,336.0,559.0,62.0,1888.0,1240.0,19.6,70.3,1.5821
2.8,1171.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,16.0,42.4,0.7674
2.1527495439145157,1011.0,1.3,527.0,21.0,1818.0,34.0,1197.0,445.0,10.1,60.5,0.7465
2.9,1120.0,13.1,1088.0,246.8967349054159,849.0,113.09125081011017,1785.0,1067.0,21.7,44.7,1.1451
2.9,1354.0,13.3,1094.0,407.0,517.0,194.0,1357.0,1705.0,15.5,45.0,0.7895
2.1527495439145157,1025.0,4.9,761.0,246.8967349054159,1008.0,113.09125081011017,1476.0,700.0,18.8,46.4,0.9968
2.1527495439145157,975.0,11.1,1017.0,246.8967349054159,930.0,113.09125081011017,1668.0,801.0,27.0,29.3,1.0277
3.9,1119.0,17.8,1233.0,407.0,670.0,148.0,1539.0,1270.0,22.3,29.2,0.7773
1.2,827.0,5.1,768.0,233.0,972.0,103.0,1040.0,671.0,13.0,40.1,0.5989
0.4,758.0,1.9,580.0,22.0,1215.0,36.0,1374.0,531.0,22.1,44.3,1.1665
0.8,875.0,2.3,603.0,48.0,1370.0,48.0,1206.0,385.0,15.1,43.9,0.7487
2.7,1190.0,10.6,1000.0,485.0,624.0,202.0,1152.0,1280.0,7.7,42.1,0.444
2.7,1390.0,11.4,1028.0,197.0,829.0,126.0,1730.0,1002.0,9.6,81.1,0.972
5.0,1399.0,26.6,1468.0,479.0,531.0,205.0,2072.0,1442.0,31.2,31.4,1.3987
1.2,913.0,6.4,830.0,173.0,980.0,82.0,1371.0,757.0,20.0,50.7,1.1724
2.0,1092.0,11.3,1024.0,128.0,937.0,109.0,1706.0,968.0,19.6,47.0,1.0606
2.5,1393.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471
0.8,949.0,1.4,540.0,246.8967349054159,1457.0,113.09125081011017,1104.0,747.0,11.7,38.7,0.5298
4.8,1425.0,23.3,1386.0,744.0,691.0,203.0,1536.0,1978.0,15.0,41.4,0.7016
7.9,1558.0,22.9,1375.0,792.0,471.0,217.0,1563.0,2112.0,10.5,51.1,0.6503
0.6,900.0,1.3,525.0,97.0,1090.0,85.0,780.0,696.0,3.6,44.5,0.3574
3.3,1471.0,18.9,1265.0,485.0,434.0,158.0,1655.0,1617.0,13.0,53.9,0.8036
2.1527495439145157,987.0,6.2,823.0,246.8967349054159,827.0,113.09125081011017,1027.0,893.0,7.2,50.2,0.5118
1.1,1034.0,4.1,716.0,50.0,1085.0,55.0,1405.0,891.0,10.7,67.2,0.863
1.6,957.0,7.4,875.0,172.0,891.0,102.0,1525.0,871.0,25.7,33.0,1.0763
3.0,1200.0,18.2,1246.0,553.0,798.0,136.0,1574.0,1416.0,19.7,37.5,0.8501
0.9,840.0,1.8,566.0,101.0,1176.0,76.0,717.0,368.0,7.6,27.9,0.2927
2.1527495439145157,887.0,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043
2.5,1135.0,15.7,1170.0,429.0,867.0,144.0,1523.0,1189.0,32.8,18.9,0.9234
0.9,1208.0,8.3,911.0,318.0,613.0,166.0,1245.0,1244.0,13.7,52.1,0.8121
2.1527495439145157,902.0,5.5,790.0,246.8967349054159,856.0,113.09125081011017,1428.0,799.0,24.7,41.6,1.2751
5.2,1645.0,30.6,1566.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.8,0.9403
2.1527495439145157,808.0,1.4,534.0,246.8967349054159,1243.0,113.09125081011017,853.0,480.0,8.7,43.4,0.4905
0.8,830.0,2.2,596.0,54.0,1389.0,52.0,1145.0,371.0,17.9,30.7,0.6234
1.2,1032.0,7.6,883.0,106.0,718.0,42.0,1742.0,1051.0,23.4,65.7,1.872
1.7,1099.8331664998332,10.08310532754978,939.1533755978201,104.0,835.4936047158269,87.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.5,831.0,1.4,537.0,124.0,1158.0,96.0,722.0,768.0,-1.2,47.2,0.27
1.6,972.0,8.3,912.0,88.0,882.0,89.0,1596.0,675.0,35.5,20.3,1.1586
0.3,733.0,2.0,588.0,246.8967349054159,1281.0,113.09125081011017,1394.0,589.0,18.6,52.7,1.1206
0.9,918.0,6.0,810.0,87.0,936.0,78.0,1524.0,939.0,18.8,46.6,1.0027
2.1,1006.0,12.0,1048.0,147.0,925.0,114.0,1416.0,966.0,21.2,18.9,0.471
2.1,1008.0,10.1,980.0,246.8967349054159,755.0,113.09125081011017,1465.0,825.0,32.5,21.2,1.0173
1.2,986.0,5.0,762.0,74.0,821.0,97.0,1573.0,553.0,26.7,60.1,2.067
4.0,1330.0,14.7,1140.0,195.0,759.0,131.0,1780.0,1062.0,20.7,42.8,1.0298
1.8,1088.0,14.0,1116.0,127.0,1128.0,112.0,1449.0,1060.0,31.6,16.4,0.7489
4.7,1353.0,16.2,1187.0,601.0,599.0,173.0,1424.0,1293.0,5.5,84.1,0.7657
2.1527495439145157,1425.0,18.1,1242.0,246.8967349054159,675.0,113.09125081011017,1858.0,1486.0,16.5,42.1,0.7856
3.1,1327.0,14.7,1139.0,236.0,658.0,126.0,1894.0,1323.0,17.4,67.0,1.325
2.5,1293.0,12.4,1064.0,283.0,522.0,131.0,1446.0,1229.0,23.5,34.2,0.9748
2.1527495439145157,883.0,6.2,820.0,93.0,942.0,82.0,1413.0,594.0,32.6,22.5,1.0901
0.4,766.0,2.4,616.0,43.0,1163.0,43.0,1306.0,530.0,21.5,45.6,1.1558
2.5,1188.0,9.0,939.0,354.0,658.0,211.0,1234.0,1048.0,14.8,42.8,0.7182
2.1527495439145157,912.0,3.6,690.0,246.8967349054159,984.0,113.09125081011017,1309.0,574.0,15.8,75.5,1.3436
2.3,1168.0,12.6,1070.0,228.0,667.0,116.0,1646.0,1102.0,25.1,50.5,1.584
1.3,1035.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417
0.8,1000.0,3.6,688.0,55.0,1257.0,61.0,1398.0,426.0,14.2,58.6,0.9443
0.7,879.0,1.9,575.0,110.0,1262.0,64.0,1111.0,537.0,11.5,81.4,1.1025
2.1527495439145157,1496.0,24.8,1425.0,246.8967349054159,520.0,113.09125081011017,1946.0,1605.0,18.0,57.0,1.1665
7.2,1564.0,26.3,1462.0,1076.0,472.0,228.0,1574.0,2181.0,6.3,57.9,0.5575
1.1,794.0,3.6,687.0,170.0,1100.0,104.0,826.0,611.0,7.4,34.6,0.3576
2.1527495439145157,1528.0,25.8,1449.0,246.8967349054159,473.0,113.09125081011017,2039.0,1756.0,20.4,61.2,1.447
1.0,895.0,2.3,607.0,114.0,944.0,93.0,1012.0,512.0,16.3,44.8,0.8244
1.3,1034.0,6.0,812.0,70.0,866.0,82.0,1563.0,660.0,32.3,33.4,1.59
1.3,973.0,4.3,728.0,148.0,902.0,83.0,1004.0,854.0,3.5,80.8,0.6406
1.9,1153.0,7.5,878.0,409.0,682.0,139.0,1180.0,1173.0,3.1,77.3,0.5985
0.5,809.0,3.5,681.0,52.0,1108.0,43.0,1463.0,609.0,18.2,57.6,1.193
1.4,1115.0,5.3,778.0,203.0,749.0,135.0,1158.0,994.0,10.9,55.9,0.7312
2.1527495439145157,1038.0,8.2,906.0,66.0,808.0,86.0,1567.0,747.0,38.3,24.5,1.622
0.1,889.0,3.8,698.0,27.0,1132.0,40.0,1234.0,437.0,40.2,12.3,0.8983
2.1527495439145157,1301.0,12.9,1080.0,246.8967349054159,579.0,113.09125081011017,1435.0,1248.0,11.0,73.8,0.9677
3.7,1316.0,20.0,1298.0,510.0,562.0,172.0,1888.0,1584.0,26.8,42.7,1.4864
2.1527495439145157,958.0,8.2,907.0,246.8967349054159,992.0,113.09125081011017,1536.0,882.0,14.9,54.8,0.9247
2.7,1240.0,15.1,1152.0,352.0,575.0,94.0,1699.0,1278.0,25.6,46.2,1.4903
4.3,1099.8331664998332,10.08310532754978,939.1533755978201,702.0,835.4936047158269,250.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.2,1025.0,3.6,689.0,89.0,1189.0,77.0,1325.0,519.0,11.4,61.2,0.8236
1.6,1216.0,9.5,960.0,87.0,788.0,92.0,1662.0,1256.0,17.9,56.2,1.142
0.9,830.0,3.8,699.0,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758
1.1,953.0,7.4,874.0,72.0,854.0,84.0,1528.0,899.0,24.2,37.3,1.1118
1.7,1007.0,9.8,971.0,120.0,866.0,106.0,1682.0,802.0,31.3,28.7,1.2885
5.8,1496.0,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.3,75.0,0.8253
2.1527495439145157,1234.0,20.8,1318.0,243.0,714.0,108.0,2108.0,2202.0,22.6,45.9,1.2418
1.1,1099.8331664998332,10.08310532754978,939.1533755978201,53.0,835.4936047158269,71.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.2,999.0,5.1,771.0,235.0,864.0,127.0,1068.0,995.0,8.8,63.8,0.7236
2.1527495439145157,1029.0,7.5,877.0,246.8967349054159,807.0,113.09125081011017,1489.0,776.0,30.4,29.8,1.2712
2.2,1099.8331664998332,10.08310532754978,939.1533755978201,228.0,835.4936047158269,157.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.4,1073.0,7.2,867.0,336.0,768.0,89.0,1329.0,981.0,12.5,76.4,1.1021
2.1527495439145157,1243.0,15.4,1162.0,246.8967349054159,766.0,113.09125081011017,1731.0,1354.0,26.1,26.8,0.8921
2.1527495439145157,1068.0,8.4,917.0,246.8967349054159,889.0,113.09125081011017,1570.0,832.0,14.9,55.0,0.9228
0.6,931.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233
2.1527495439145157,1209.0,16.1,1182.0,246.8967349054159,546.0,113.09125081011017,1911.0,1255.0,27.7,46.1,1.6852
3.4,1468.0,15.2,1155.0,319.0,565.0,89.0,1738.0,1293.0,24.5,57.5,1.7433
3.2,1137.0,12.5,1066.0,638.0,681.0,174.0,1151.0,1258.0,4.8,53.1,0.4605
4.9,1479.0,26.4,1465.0,712.0,471.0,131.0,2018.0,1572.0,13.4,74.4,1.1407
0.9,776.0,1.9,580.0,122.0,1183.0,90.0,655.0,402.0,1.1,35.4,0.2382
1.3,1062.0,8.4,915.0,232.0,792.0,83.0,1579.0,929.0,20.8,62.2,1.5119
2.7,1183.0,8.8,930.0,317.0,669.0,112.0,1210.0,1179.0,7.6,73.0,0.7629
2.6,1177.0,10.3,987.0,429.0,692.0,119.0,1324.0,1229.0,16.2,54.5,0.9956
2.5,1263.0,15.7,1171.0,192.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509
2.1,1121.0,9.4,955.0,130.0,992.0,99.0,1451.0,834.0,17.8,29.2,0.592
2.1527495439145157,978.0,6.6,840.0,246.8967349054159,852.0,113.09125081011017,1422.0,694.0,38.5,18.0,1.2055
0.8,938.0,5.4,782.0,75.0,879.0,66.0,1685.0,1001.0,23.4,58.6,1.6651
1.9,1100.0,8.5,919.0,339.0,678.0,194.0,1072.0,1191.0,0.6,65.0,0.4231
2.1527495439145157,935.0,5.4,782.0,246.8967349054159,847.0,113.09125081011017,1428.0,867.0,24.4,42.5,1.2854
4.2,1521.0,25.2,1434.0,579.0,404.0,161.0,1809.0,1784.0,11.7,54.3,0.7459
1.0,1103.0,4.4,730.0,201.0,735.0,103.0,1139.0,1049.0,9.2,71.0,0.8299
3.4,1399.0,16.7,1201.0,185.0,699.0,121.0,1971.0,1318.0,22.7,45.8,1.2465
0.5,788.0,0.9,486.0,246.8967349054159,1294.0,113.09125081011017,650.0,420.0,-1.1,41.4,0.2379
2.6,1260.0,11.6,1034.0,419.0,588.0,153.0,1402.0,1208.0,14.7,56.6,0.9392
1.8,961.0,5.3,779.0,267.0,917.0,115.0,960.0,983.0,1.2,61.4,0.4159
1.7,1063.0,8.5,919.0,46.0,735.0,60.0,1676.0,821.0,37.2,29.1,1.8185
1.8,1035.0,11.0,1015.0,143.0,757.0,124.0,1651.0,940.0,24.2,35.9,1.0684
4.3,1313.0,16.9,1206.0,690.0,513.0,144.0,1469.0,1546.0,6.9,75.2,0.7505
1.2,953.0,4.6,743.0,79.0,1185.0,85.0,1252.0,690.0,9.7,50.4,0.6063
2.5,1142.0,12.8,1078.0,358.0,670.0,126.0,1256.0,1261.0,16.4,38.2,0.7081
0.7,909.0,1.8,567.0,100.0,1049.0,63.0,993.0,694.0,6.7,75.0,0.7418
2.1527495439145157,1361.0,21.0,1324.0,246.8967349054159,540.0,113.09125081011017,2044.0,1549.0,23.5,69.2,1.9776
2.4,1131.0,13.4,1097.0,137.0,735.0,93.0,1797.0,1027.0,20.7,42.4,1.0248
1.9,1096.0,8.5,921.0,246.8967349054159,716.0,113.09125081011017,1534.0,988.0,24.3,45.4,1.365
9.1,1099.8331664998332,10.08310532754978,939.1533755978201,1253.0,835.4936047158269,219.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.9,1320.0,16.3,1190.0,395.0,655.0,138.0,1825.0,1482.0,30.0,41.6,1.7324
2.3,1091.0,11.7,1039.0,246.8967349054159,699.0,113.09125081011017,1586.0,923.0,29.6,27.5,1.1229
3.5,1273.0,14.4,1130.0,190.0,795.0,136.0,1744.0,1071.0,10.8,65.7,0.8486
2.1527495439145157,1610.0,36.5,1697.0,246.8967349054159,407.0,113.09125081011017,2287.0,1810.0,19.7,57.8,1.3138
0.6,1099.8331664998332,10.08310532754978,939.1533755978201,120.0,835.4936047158269,100.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.0,904.0,3.4,674.0,177.0,968.0,126.0,824.0,578.0,9.6,31.1,0.3718
4.9,1619.0,24.3,1411.0,530.0,417.0,174.0,1908.0,1684.0,20.4,51.9,1.2261
1.5,1067.0,10.1,981.0,402.0,755.0,186.0,1104.0,1383.0,10.9,33.8,0.4393
2.1,1205.0,12.6,1070.0,159.0,682.0,127.0,1735.0,1268.0,37.3,22.9,1.4373
4.3,1184.0,16.4,1193.0,839.0,626.0,212.0,1327.0,1479.0,14.5,33.8,0.5541
4.1,1420.0,25.0,1430.0,525.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198
1.3,970.0,8.0,900.0,70.0,856.0,77.0,1559.0,647.0,26.1,33.7,1.1228
0.6,942.0,4.2,723.0,36.0,968.0,42.0,1573.0,698.0,23.0,54.6,1.5177
2.4,1195.0,11.0,1013.0,355.0,646.0,104.0,1345.0,1276.0,14.5,62.3,1.0216
2.7,1247.0,12.3,1059.0,355.0,508.0,153.0,1550.0,1212.0,18.3,57.9,1.2047
1.4,1055.0,7.9,895.0,175.0,758.0,79.0,1468.0,1043.0,19.8,63.7,1.4524
1.5,927.0,5.8,805.0,289.0,965.0,140.0,918.0,1007.0,5.8,43.4,0.4037
1.1,904.0,2.8,640.0,154.0,1022.0,77.0,1152.0,682.0,11.3,81.0,1.0851
0.8,880.0,2.9,649.0,30.0,1056.0,48.0,1465.0,529.0,26.2,45.7,1.5324
1.4,882.0,5.0,766.0,203.0,922.0,116.0,815.0,582.0,1.9,35.0,0.2494
0.4,821.0,1.1,509.0,246.8967349054159,1235.0,113.09125081011017,762.0,348.0,7.1,37.4,0.3799
2.4,1203.0,16.8,1204.0,129.0,790.0,102.0,1744.0,1079.0,30.2,20.5,0.8672
6.7,1532.0,22.2,1356.0,678.0,474.0,193.0,1610.0,2033.0,10.6,55.3,0.7058
1.4,965.0,8.3,910.0,79.0,1056.0,81.0,1389.0,643.0,28.2,19.4,0.7303
